"aphiaID";"kingdom";"phylum";"class";"order";"family";"genus"
147436;"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Haematopus"
109473;"Chromista";"Myzozoa";"Dinophyceae";"Amphidiniales";"Amphidiniaceae";"Amphidinium"
127009;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sciaenidae";"Pseudotolithus"
158970;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Tringa"
159126;"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Charadrius"
1517557;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";NA;NA
276223;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Microdesmidae";"Microdesmus"
366770;"Animalia";"Chordata";"Aves";"Charadriiformes";"Charadriidae";"Haematopus"
991285;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Percichthyidae";"Nannoperca"
1452695;"Animalia";"Mollusca";"Gastropoda";"Stylommatophora";"Achatinellidae";"Partulina"
204341;"Animalia";"Chordata";"Aves";"Ciconiiformes";"Threskiornithidae";"Platalea"
126803;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Caranx"
1042840;"Animalia";"Chordata";"Elasmobranchii";"Rhinopristiformes";NA;NA
276088;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sciaenidae";"Cynoscion"
206597;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Sufflogobius"
1603283;"Animalia";"Chordata";"Mammalia";"Artiodactyla";"Camelidae";NA
147429;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";NA
212600;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Calidris"
526636;"Plantae";"Chlorophyta";"Ulvophyceae";"Oltmannsiellopsidales";"Oltmannsiellopsidaceae";"Oltmannsiellopsis"
130387;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Nereididae";"Neanthes"
567825;"Animalia";"Chordata";"Aves";"Charadriiformes";"Laridae";"Hydroprogne"
163158;"Chromista";"Foraminifera";"Globothalamea";"Rotaliida";NA;NA
205243;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Omobranchus"
142070;"Animalia";"Platyhelminthes";NA;"Polycladida";"Pseudocerotidae";NA
131981;"Animalia";"Porifera";"Homoscleromorpha";"Homosclerophorida";"Plakinidae";"Plakina"
212750;"Animalia";"Chordata";"Aves";"Passeriformes";"Hirundinidae";"Hirundo"
212709;"Animalia";"Chordata";"Aves";"Phoenicopteriformes";"Phoenicopteridae";"Phoenicopterus"
276311;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Hypleurochilus"
1391526;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Nassariidae";"Tritia"
114416;"Animalia";"Gastrotricha";NA;"Chaetonotida";"Chaetonotidae";NA
420712;"Animalia";"Mollusca";"Bivalvia";"Arcida";"Arcidae";"Anadara"
243;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";NA
276679;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Stegastes"
273774;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
276052;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Scarus"
834203;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Plexauridae";"Eunicea"
330283;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Paraeupolymnia"
1731787;"Plantae";"Chlorophyta";"Chloropicophyceae";"Chloropicales";"Chloropicaceae";"Chloroparvula"
758260;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Merulinidae";"Orbicella"
125275;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Gorgoniidae";NA
413407;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Turbinidae";"Lithopoma"
158815;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
158808;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
159803;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Ocyurus"
708860;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Gorgoniidae";"Antillogorgia"
287911;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Agariciidae";"Agaricia"
166776;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Niphatidae";"Niphates"
422493;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Echinometridae";"Echinometra"
207516;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Rhizangiidae";"Siderastrea"
290083;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Agariciidae";"Helioseris"
117568;"Animalia";"Cnidaria";"Hydrozoa";"Limnomedusae";"Geryoniidae";"Liriope"
149186;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Fragilariales";"Fragilariaceae";"Synedra"
373131;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Laurencia"
159288;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf"
1307747;"Animalia";"Echinodermata";"Ophiuroidea";"Ophiacanthida";"Ophiocomidae";"Ophiomastix"
273780;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
159661;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon"
273772;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
246469;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Thoridae";"Thor"
159578;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
135290;"Animalia";"Cnidaria";"Scyphozoa";"Coronatae";"Nausithoidae";"Nausithoe"
281500;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Malacoctenus"
190264;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Callyspongiidae";"Callyspongia"
211161;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Processidae";"Processa"
988206;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Microcionidae";"Clathria"
422489;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Toxopneustidae";"Lytechinus"
421988;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Mithracidae";"Mithraculus"
159242;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Calamus"
718718;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Faviidae";"Pseudodiploria"
458655;"Animalia";"Mollusca";"Gastropoda";NA;"Eoacmaeidae";"Eoacmaea"
224572;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
623634;"Plantae";"Rhodophyta";"Florideophyceae";"Peyssonneliales";"Peyssonneliaceae";"Ramicrusta"
290449;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Haleciidae";"Nemalecium"
131623;"Animalia";"Porifera";"Demospongiae";"Dendroceratida";"Darwinellidae";NA
332039;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Spinosphaera"
275764;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
425017;"Animalia";"Annelida";NA;"Sipuncula";"Aspidosiphonidae";"Aspidosiphon"
1594418;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Astrocoeniidae";"Stephanocoenia"
169016;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Crambeidae";"Monanchora"
138753;"Animalia";"Mollusca";"Gastropoda";"Aplysiida";"Aplysiidae";"Aplysia"
328862;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Loimia"
288110;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Zancleopsidae";"Zancleopsis"
419471;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Areneidae";"Arene"
166772;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Niphatidae";"Niphates"
273771;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
158503;"Animalia";"Echinodermata";"Ophiuroidea";"Amphilepidida";"Ophiotrichidae";"Ophiothrix"
290951;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Tubulariidae";"Ralpharia"
327748;"Animalia";"Annelida";"Polychaeta";"Eunicida";"Eunicidae";"Eunice"
495580;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Palisada"
159630;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Carangoides"
159474;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Carangoides"
404078;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Tedaniidae";"Tedania"
418825;"Animalia";"Porifera";"Demospongiae";"Tetractinellida";"Geodiidae";"Geodia"
165717;"Animalia";"Porifera";"Demospongiae";"Scopalinida";"Scopalinidae";"Svenzea"
276025;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Pomacanthus"
132073;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Suberitidae";"Terpios"
169763;"Animalia";"Porifera";"Homoscleromorpha";"Homosclerophorida";"Plakinidae";"Plakortis"
994030;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Thelepus"
275733;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
419459;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Tegulidae";"Tegula"
134235;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Spirastrellidae";"Spirastrella"
117278;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Aglaopheniidae";"Aglaophenia"
1369788;"Plantae";"Rhodophyta";"Florideophyceae";"Nemaliales";"Liagoraceae";"Liagora"
158822;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Lachnolaimus"
100730;"Animalia";"Cnidaria";"Hexacorallia";"Actiniaria";"Edwardsiidae";"Edwardsia"
275772;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
518794;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Eupolymnia"
330066;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Odontosyllis"
165956;"Animalia";"Porifera";"Demospongiae";"Suberitida";"Halichondriidae";"Topsentia"
273541;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Bodianus"
159301;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
224773;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
1369767;"Chromista";"Ochrophyta";"Phaeophyceae";"Dictyotales";"Dictyotaceae";"Lobophora"
269456;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Hypoplectrus"
1016102;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Gobioclinus"
191492;"Animalia";"Porifera";"Demospongiae";"Haplosclerida";"Chalinidae";"Haliclona"
144255;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Scytosiphonaceae";"Hydroclathrus"
267813;"Animalia";"Cnidaria";"Hexacorallia";"Corallimorpharia";"Ricordeidae";"Ricordea"
425176;"Animalia";"Annelida";NA;"Sipuncula";"Golfingiidae";"Nephasoma"
1055235;"Animalia";"Mollusca";"Gastropoda";"Cephalaspidea";"Aglajidae";"Camachoaglaja"
264971;"Animalia";"Ctenophora";"Tentaculata";"Platyctenida";"Coeloplanidae";"Coeloplana"
126051;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
159786;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Thalassoma"
158807;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
159287;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Pomacanthus"
278080;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";"Aulostomidae";"Aulostomus"
275724;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
159421;"Animalia";"Chordata";"Teleostei";"Mulliformes";"Mullidae";"Pseudupeneus"
281571;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Microspathodon"
151456;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Gerreidae";NA
275727;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
271805;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Enchelycore"
345507;"Chromista";"Ochrophyta";"Pinguiophyceae";NA;NA;NA
158806;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Haemulidae";"Haemulon"
276659;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Stegastes"
126802;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Caranx"
277722;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinidae";"Hypoatherina"
279504;"Animalia";"Chordata";"Teleostei";"Gobiesociformes";"Gobiesocidae";"Acyrtops"
272038;"Animalia";"Chordata";"Teleostei";"Atheriniformes";"Atherinidae";"Atherinomorus"
1818;"Animalia";"Hemichordata";NA;NA;NA;NA
240777;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Toxopneustidae";"Lytechinus"
277551;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Harengula"
159581;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
159499;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Monacanthus"
126373;"Animalia";"Chordata";"Teleostei";"Aulopiformes";"Synodontidae";"Synodus"
275788;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
159497;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Monacanthus"
367197;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Harengula"
127411;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Canthigaster"
281121;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Hypoplectrus"
206063;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Toxopneustidae";"Tripneustes"
134533;"Plantae";"Chlorophyta";"Mamiellophyceae";"Mamiellales";"Mamiellaceae";"Micromonas"
367850;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Toxopneustidae";"Lytechinus"
159812;"Animalia";"Chordata";"Teleostei";"Carangaria incertae sedis";"Sphyraenidae";"Sphyraena"
159580;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
123626;"Animalia";"Echinodermata";"Ophiuroidea";"Amphilepidida";"Ophiotrichidae";"Ophiothrix"
159663;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon"
159240;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Calamus"
758259;"Animalia";"Cnidaria";"Hexacorallia";"Scleractinia";"Merulinidae";"Orbicella"
158510;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Rhizoprionodon"
159797;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
196772;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Calanidae";"Neocalanus"
426335;"Animalia";"Arthropoda";"Hexapoda";"Orthoptera";"Tettigoniidae";NA
117743;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Melicertidae";"Melicertum"
158269;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Capnellidae";"Eunephthya"
890531;"Animalia";"Arthropoda";"Hexapoda";"Odonata";"Coenagrionidae";NA
151860;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Corynidae";"Coryne"
159245;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Calamus"
372508;"Chromista";"Ochrophyta";"Phaeophyceae";"Laminariales";"Alariaceae";"Lessoniopsis"
190616;"Animalia";"Porifera";"Demospongiae";"Poecilosclerida";"Microcionidae";"Clathria"
1488490;"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Hesperiidae";NA
117562;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Corymorphidae";"Euphysa"
159598;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Chasmodes"
504241;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Tabanidae";"Tabanus"
125389;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Acanthogorgiidae";"Paramuricea"
150322;"Animalia";"Arthropoda";"Arachnida";"Mesostigmata";"Laelapidae";NA
1061287;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Potamidae";"Longpotamon"
1472896;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Sesarmidae";"Pseudosesarma"
1490375;"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Formicidae";"Pheidole"
1488662;"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Papilionidae";"Papilio"
990620;"Animalia";"Mollusca";"Gastropoda";"Stylommatophora";"Helicarionidae";"Ubiquitarion"
238270;"Animalia";"Arthropoda";"Merostomata";"Xiphosurida";"Limulidae";"Tachypleus"
204605;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Harengula"
135389;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Agalmatidae";"Halistemma"
205196;"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Kallymeniaceae";"Austrophyllis"
150727;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Scarabaeidae";NA
129660;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Odontosyllis"
281503;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Malacoctenus"
989023;"Animalia";"Arthropoda";"Hexapoda";"Lepidoptera";"Erebidae";NA
991279;"Animalia";"Chordata";"Teleostei";"Cypriniformes";"Cobitidae";"Misgurnus"
1019694;"Animalia";"Chordata";"Teleostei";"Cypriniformes";"Cyprinidae";"Gymnodiptychus"
196169;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Nidaliidae";NA
206914;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Papyridea"
150472;"Animalia";"Arthropoda";"Arachnida";"Araneae";"Salticidae";NA
404096;"Animalia";"Arthropoda";"Hexapoda";"Odonata";NA;NA
135344;"Animalia";"Cnidaria";"Hydrozoa";"Siphonophorae";"Agalmatidae";NA
169632;"Animalia";"Porifera";"Demospongiae";"Verongiida";"Aplysinidae";"Aiolochroia"
1306698;"Animalia";"Echinodermata";"Ophiuroidea";"Ophiacanthida";"Ophiocomidae";"Ophiocomella"
159353;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Epinephelus"
210726;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Milleporidae";"Millepora"
124332;"Animalia";"Echinodermata";"Echinoidea";"Diadematoida";"Diadematidae";"Diadema"
273777;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Sparisoma"
243573;"Animalia";"Echinodermata";"Ophiuroidea";"Ophiacanthida";"Ophiocomidae";"Ophiocoma"
243886;"Animalia";"Echinodermata";"Ophiuroidea";"Amphilepidida";"Ophionereididae";"Ophionereis"
159799;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
598785;"Animalia";"Annelida";"Polychaeta";"Sabellida";"Fabriciidae";"Echinofabricia"
281491;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Malacoctenus"
280679;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Tripterygiidae";"Enneanectes"
281496;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Labrisomidae";"Malacoctenus"
1445911;"Animalia";"Mollusca";"Gastropoda";"Aplysiida";"Aplysiidae";"Stylocheilus"
117368;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Campanulariidae";"Clytia"
419529;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Modulidae";"Modulus"
280681;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Tripterygiidae";"Enneanectes"
132027;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Clionaidae";"Cliothosa"
494801;"Chromista";"Ochrophyta";"Phaeophyceae";"Fucales";"Sargassaceae";"Sargassum"
732363;"Animalia";"Echinodermata";"Holothuroidea";"Holothuriida";"Holothuriidae";"Holothuria"
421987;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Mithracidae";"Mithraculus"
145739;"Plantae";"Rhodophyta";"Florideophyceae";"Nemaliales";"Galaxauraceae";"Galaxaura"
280214;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Clepticus"
373209;"Chromista";"Ochrophyta";"Phaeophyceae";"Fucales";"Sargassaceae";"Turbinaria"
1605274;"Animalia";"Chordata";"Teleostei";"Holocentriformes";"Holocentridae";"Neoniphon"
159792;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Lutjanidae";"Lutjanus"
107459;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Plagusiidae";"Plagusia"
107612;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Palaemonidae";"Leander"
159500;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Stephanolepis"
170126;"Animalia";"Porifera";"Demospongiae";"Tetractinellida";"Geodiidae";"Geodia"
276666;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Stegastes"
159444;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";"Syngnathidae";"Bryx"
124833;"Animalia";"Echinodermata";"Ophiuroidea";"Amphilepidida";"Ophionereididae";"Ophionereis"
276064;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Scarus"
271808;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Enchelycore"
420575;"Animalia";"Mollusca";"Gastropoda";NA;"Plakobranchidae";"Elysia"
422018;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Mithracidae";"Pitho"
127399;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Balistidae";"Canthidermis"
761956;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Cirratulidae";"Timarete"
208599;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Columbellidae";"Columbella"
106854;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Paguridae";"Pagurus"
277493;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gnatholepis"
1359482;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Melanothamnus"
367285;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Trachinotus"
338660;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Terebellidae";"Loimia"
216687;"Animalia";"Mollusca";"Gastropoda";"Caenogastropoda incertae sedis";"Cerithiidae";"Cerithium"
165702;"Animalia";"Porifera";"Demospongiae";"Scopalinida";"Scopalinidae";"Scopalina"
420571;"Animalia";"Mollusca";"Gastropoda";NA;"Plakobranchidae";"Elysia"
582189;"Protozoa";"Amoebozoa";"Discosea";NA;NA;NA
273893;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Serranus"
276677;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Stegastes"
